probe_country,service_id,service_class,deployment_type,path_scope_stratum,total_valid_traces,mappable_traces,traces_with_feasible_submarine_corridor_candidates,submarine_candidate_exposure_rate,any_candidate_exposure_rate,inter_region_candidate_exposure_rate,domestic_inter_region_candidate_exposure_rate,international_inter_region_candidate_exposure_rate,intra_region_candidate_rate,submarine_exposed_traces,service_physical_exposure_rate,mappable_trace_rate,unique_probes,unique_probe_asns,unique_target_ips,unique_target_asns,service_entry_resolution_rate,sufficient_trace_observation,auditable_paper_case,observation_sufficiency_reason,failed_thresholds,analysis_scope
NL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,344,344,72,0.20930232558139536,0.20930232558139536,0.0872093023255814,0.03488372093023256,0.06686046511627906,0.16279069767441862,72,0.20930232558139536,1.0,340,106,340,283,1.0,True,True,auditable,,probe_country_service
NO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,90,84,77,0.8555555555555555,0.8555555555555555,0.37777777777777777,0.3,0.08888888888888889,0.7,77,0.8555555555555555,0.9333333333333333,88,32,88,84,0.5666666666666667,True,True,auditable,,probe_country_service
NO,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,51,51,47,0.9215686274509803,0.9215686274509803,0.43137254901960786,0.3137254901960784,0.11764705882352941,0.7450980392156863,47,0.9215686274509803,1.0,50,22,51,49,1.0,True,True,auditable,,probe_country_service
NZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,98,89,81,0.826530612244898,0.826530612244898,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.7857142857142857,81,0.826530612244898,0.9081632653061225,98,32,95,93,0.5816326530612245,True,True,auditable,,probe_country_service
NZ,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,57,57,52,0.9122807017543859,0.9122807017543859,0.7368421052631579,0.42105263157894735,0.6491228070175439,0.8596491228070176,52,0.9122807017543859,1.0,57,24,57,57,1.0,True,True,auditable,,probe_country_service
PH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,59,56,41,0.6949152542372882,0.6949152542372882,0.6440677966101694,0.11864406779661017,0.6101694915254238,0.4745762711864407,41,0.6949152542372882,0.9491525423728814,58,32,59,58,0.576271186440678,True,True,auditable,,probe_country_service
PH,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,34,34,26,0.7647058823529411,0.7647058823529411,0.6764705882352942,0.14705882352941177,0.6176470588235294,0.5882352941176471,26,0.7647058823529411,1.0,33,25,34,34,1.0,True,True,auditable,,probe_country_service
PL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,211,193,36,0.17061611374407584,0.17061611374407584,0.08530805687203792,0.023696682464454975,0.061611374407582936,0.11374407582938388,36,0.17061611374407584,0.9146919431279621,202,119,206,184,0.5402843601895735,True,True,auditable,,probe_country_service
PL,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,resolved_entry_only,114,114,23,0.20175438596491227,0.20175438596491227,0.12280701754385964,0.03508771929824561,0.08771929824561403,0.12280701754385964,23,0.20175438596491227,1.0,114,77,113,102,1.0,True,True,auditable,,probe_country_service
PT,Topology-IPv4-ICMP,topology_baseline,dynamic_multi_target,all_publicly_visible,97,89,55,0.5670103092783505,0.5670103092783505,0.1958762886597938,0.0,0.1958762886597938,0.5360824742268041,55,0.5670103092783505,0.9175257731958762,94,21,94,91,0.44329896907216493,True,True,auditable,,probe_country_service
