Country,Root,Aggregation_Mode,Confidence_Filter,Owner_Multi_Entity_Mode,Total_Traces,Submarine_Traces,Dependency_Rate,Top_Cable,Top_Cable_Expected_Vol,Top_Cable_Share,Top2_Cable,Top2_Cable_Expected_Vol,Top2_Cable_Share,Dominance_Margin,Unique_CrossBorder_AS_Pairs,Top_CrossBorder_AS_Pair,Top_CrossBorder_AS_Pair_Count,Top_CrossBorder_AS_Pair_Share,Top2_CrossBorder_AS_Pair,Top2_CrossBorder_AS_Pair_Count,Top2_CrossBorder_AS_Pair_Share,CrossBorder_AS_Pair_Dominance_Margin,Cable_vs_ASPair_Concentration_Gap,Top_Owner,Top_Owner_Expected_Vol,Top_Owner_Share,Top2_Owner,Top2_Owner_Expected_Vol,Top2_Owner_Share,Owner_Dominance_Margin,Cable_Owner_Concentration_Gap,High_Bucket_Traces,Medium_Bucket_Traces,Ambiguous_Bucket_Traces
FM,L-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS139759->AS20144,4,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,H-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS4637->AS3257,4,0.6667,AS3257->AS9246,4,0.6667,0.0,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,E-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS9246->AS21556,4,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,M-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,D-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS139759->AS10886,4,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FM,G-Root,weighted,all,full,6,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS3356->AS9246,3,0.5,AS4637->AS9246,1,0.1667,0.3333,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,K-Root,weighted,all,full,1977,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,122,AS6204->AS25152,401,0.2028,AS5511->AS6204,324,0.1639,0.0389,-0.2028,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,J-Root,weighted,all,full,1987,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,19,AS5410->AS8308,138,0.0695,AS15557->AS7342,131,0.0659,0.0035,-0.0695,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,B-Root,weighted,all,full,1980,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,27,AS2027->AS6696,33,0.0167,AS5511->AS1299,23,0.0116,0.0051,-0.0167,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,C-Root,weighted,all,full,1982,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,24,AS174->AS2149,1834,0.9253,AS15557->AS2149,35,0.0177,0.9077,-0.9253,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,A-Root,weighted,all,full,1979,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,28,AS15557->AS7342,133,0.0672,AS12322->AS7342,31,0.0157,0.0515,-0.0672,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,D-Root,weighted,all,full,1974,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,103,AS12322->AS10886,589,0.2984,AS3356->AS10886,197,0.0998,0.1986,-0.2984,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,I-Root,weighted,all,full,1980,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,37,AS5511->AS2497,408,0.2061,AS15557->AS31287,39,0.0197,0.1864,-0.2061,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,E-Root,weighted,all,full,1978,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,76,AS12322->AS21556,592,0.2993,AS5410->AS21556,70,0.0354,0.2639,-0.2993,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,F-Root,weighted,all,full,1978,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,20,AS16347->AS13335,16,0.0081,AS51167->AS1299,13,0.0066,0.0015,-0.0081,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
FR,G-Root,weighted,all,full,1973,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,27,AS5410->AS3356,124,0.0628,AS5511->AS3356,116,0.0588,0.0041,-0.0628,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,K-Root,weighted,all,full,1128,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,147,AS5459->AS25152,132,0.117,AS20712->AS25152,96,0.0851,0.0319,-0.117,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,J-Root,weighted,all,full,1127,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS205544->AS20764,6,0.0053,AS60068->AS201011,6,0.0053,0.0,-0.0053,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,B-Root,weighted,all,full,1138,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,22,AS5089->AS1299,41,0.036,AS786->AS1299,14,0.0123,0.0237,-0.036,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,C-Root,weighted,all,full,1132,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,13,AS174->AS2149,970,0.8569,AS5400->AS174,45,0.0398,0.8171,-0.8569,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,A-Root,weighted,all,full,1136,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS5089->AS3356,26,0.0229,AS174->AS3356,11,0.0097,0.0132,-0.0229,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,D-Root,weighted,all,full,1131,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,133,AS2856->AS10886,112,0.099,AS20712->AS10886,91,0.0805,0.0186,-0.099,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,H-Root,weighted,all,full,1132,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,16,AS36236->AS1508,1007,0.8896,AS8468->AS1508,8,0.0071,0.8825,-0.8896,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,E-Root,weighted,all,full,1132,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,93,AS20712->AS21556,96,0.0848,AS1273->AS21556,28,0.0247,0.0601,-0.0848,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,F-Root,weighted,all,full,1126,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,47,AS20712->AS3557,95,0.0844,AS12496->AS3557,16,0.0142,0.0702,-0.0844,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GB,G-Root,weighted,all,full,1132,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS30456->AS60068,6,0.0053,AS60068->AS3356,6,0.0053,0.0,-0.0053,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,K-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS35805->AS25152,10,0.4167,AS57814->AS25152,7,0.2917,0.125,-0.4167,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,C-Root,weighted,all,full,23,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS174->AS2149,23,1.0,AS3356->AS174,10,0.4348,0.5652,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,B-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS35805->AS1299,10,0.4167,AS16010->AS15924,8,0.3333,0.0833,-0.4167,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,J-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS16010->AS15924,8,0.3333,AS20771->AS3356,2,0.0833,0.25,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,F-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS20545->AS174,2,0.0833,None,0,0.0,0.0833,-0.0833,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,A-Root,weighted,all,full,22,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS16010->AS15924,8,0.3636,AS35805->AS3356,7,0.3182,0.0455,-0.3636,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,D-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS3356->AS10886,14,0.5833,AS16010->AS15924,8,0.3333,0.25,-0.5833,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,I-Root,weighted,all,full,23,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,6,AS35805->AS1299,10,0.4348,AS16010->AS15924,7,0.3043,0.1304,-0.4348,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,H-Root,weighted,all,full,25,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,9,AS36236->AS1508,25,1.0,AS3356->AS3257,14,0.56,0.44,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,E-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS35805->AS13335,10,0.4167,AS16010->AS15924,8,0.3333,0.0833,-0.4167,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,M-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,10,AS35805->AS7500,10,0.4167,AS3257->AS7500,8,0.3333,0.0833,-0.4167,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,L-Root,weighted,all,full,24,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS208398->AS20144,12,0.5,AS34984->AS20144,8,0.3333,0.1667,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GE,G-Root,weighted,all,full,25,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS16010->AS15924,9,0.36,AS35805->AS3356,3,0.12,0.24,-0.36,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS5645->AS5511,2,1.0,AS6204->AS25152,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS5645->AS5511,2,1.0,AS5511->AS20144,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS5645->AS5511,2,1.0,AS2497->AS7500,1,0.5,0.5,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GF,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS5645->AS5511,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS8680->AS3356,2,1.0,AS174->AS2149,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS2914,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS3557,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,H-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS8680->AS36236,2,1.0,AS36236->AS1508,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS21556,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS8680->AS3356,2,1.0,AS3356->AS7500,2,1.0,0.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS2914->AS20144,1,0.5,AS8680->AS2914,1,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GG,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS8680->AS3356,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GH,D-Root,weighted,all,full,8,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS30997->AS10886,2,0.25,AS37721->AS10886,2,0.25,0.0,-0.25,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GH,E-Root,weighted,all,full,8,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS30997->AS21556,2,0.25,AS16637->AS21556,2,0.25,0.0,-0.25,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,K-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS48252->AS33576,2,0.5,AS6762->AS25152,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,J-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS48252->AS33576,2,0.5,AS21351->AS12956,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,C-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS21351->AS12956,2,0.5,AS48252->AS33576,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,B-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS48252->AS33576,2,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,A-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS48252->AS33576,2,0.5,AS21351->AS12956,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,D-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS48252->AS33576,2,0.5,AS21351->AS10886,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,I-Root,weighted,all,full,5,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS48252->AS33576,3,0.6,AS6461->AS835,3,0.6,0.0,-0.6,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,L-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS2914->AS20144,2,0.5,AS48252->AS33576,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,H-Root,weighted,all,full,3,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS48252->AS33576,2,0.6667,None,0,0.0,0.6667,-0.6667,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,E-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS48252->AS33576,2,0.5,AS21351->AS21556,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,M-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS6461->AS7500,2,0.5,AS48252->AS33576,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,F-Root,weighted,all,full,5,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS48252->AS33576,3,0.6,AS21351->AS12956,2,0.4,0.2,-0.6,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GP,G-Root,weighted,all,full,4,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,2,AS21351->AS12956,2,0.5,AS48252->AS33576,2,0.5,0.0,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,K-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS25152,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,C-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS2149,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,B-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,J-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,A-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS60171,1,0.5,None,0,0.0,0.5,-0.5,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,D-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS10886,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,L-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS6939->AS20144,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,I-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0,None,0,0.0,None,0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,E-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS21556,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,M-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS7500,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,F-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS37529->AS3557,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GQ,G-Root,weighted,all,full,2,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS174->AS3356,2,1.0,None,0,0.0,1.0,-1.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,K-Root,weighted,all,full,167,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,22,AS6799->AS25152,53,0.3174,AS3329->AS25152,15,0.0898,0.2275,-0.3174,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,C-Root,weighted,all,full,167,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,17,AS174->AS2149,153,0.9162,AS12713->AS1299,50,0.2994,0.6168,-0.9162,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,J-Root,weighted,all,full,168,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,3,AS25472->AS21215,5,0.0298,AS1241->AS7342,4,0.0238,0.006,-0.0298,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,B-Root,weighted,all,full,166,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,7,AS5408->AS20965,12,0.0723,AS25472->AS6762,8,0.0482,0.0241,-0.0723,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,A-Root,weighted,all,full,166,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,12,AS12713->AS7342,51,0.3072,AS5408->AS20965,12,0.0723,0.2349,-0.3072,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,D-Root,weighted,all,full,168,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,20,AS6799->AS10886,51,0.3036,AS3329->AS10886,14,0.0833,0.2202,-0.3036,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,I-Root,weighted,all,full,168,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,17,AS6799->AS31287,55,0.3274,AS1273->AS4651,21,0.125,0.2024,-0.3274,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,L-Root,weighted,all,full,163,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,17,AS6799->AS20144,51,0.3129,AS5408->AS20144,43,0.2638,0.0491,-0.3129,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,H-Root,weighted,all,full,163,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,17,AS36236->AS1508,143,0.8773,AS12713->AS36236,51,0.3129,0.5644,-0.8773,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,E-Root,weighted,all,full,166,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,11,AS6799->AS21556,26,0.1566,AS3329->AS21556,17,0.1024,0.0542,-0.1566,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,M-Root,weighted,all,full,167,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,21,AS6939->AS7500,109,0.6527,AS12713->AS6939,52,0.3114,0.3413,-0.6527,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,F-Root,weighted,all,full,165,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS215734->AS34927,2,0.0121,None,0,0.0,0.0121,-0.0121,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GR,G-Root,weighted,all,full,166,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,14,AS12713->AS3356,49,0.2952,AS174->AS3356,20,0.1205,0.1747,-0.2952,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GT,M-Root,weighted,all,full,18,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,8,AS22548->AS7500,5,0.2778,AS6939->AS7500,5,0.2778,0.0,-0.2778,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GU,K-Root,weighted,all,full,18,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,5,AS7131->AS25152,6,0.3333,AS3605->AS25152,6,0.3333,0.0,-0.3333,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GU,G-Root,weighted,all,full,18,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,1,AS14593->AS137074,1,0.0556,None,0,0.0,0.0556,-0.0556,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
GU,D-Root,weighted,all,full,17,0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,4,AS7131->AS10886,5,0.2941,AS152735->AS10886,4,0.2353,0.0588,-0.2941,None,0.0,0.0,None,0.0,0.0,0.0,0.0,0,0,0
