exact_landing_pair_id,landing_station_a_id,landing_station_a_name,landing_station_b_id,landing_station_b_name,corridor_id,corridor_label,candidate_scope,cable_count,cable_ids,cable_names,strict_parallel_candidate,strict_parallel_cable_pair_relationships
denman-island-bc-canada::uchucklesaht-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",uchucklesaht-bc-canada,"Uchucklesaht, BC, Canada",landing_region_49c51c03c37a::landing_region_4da2bf713882,"Toquaht Bay, BC, Canada <-> Bowser, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::ucluelet-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",ucluelet-bc-canada,"Ucluelet, BC, Canada",landing_region_49c51c03c37a::landing_region_4da2bf713882,"Toquaht Bay, BC, Canada <-> Bowser, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::van-anda-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",van-anda-bc-canada,"Van Anda, BC, Canada",landing_region_10ed1e7f3a53::landing_region_4da2bf713882,"Comox, BC, Canada <-> Bowser, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::vancouver-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",vancouver-bc-canada,"Vancouver, BC, Canada",landing_region_4da2bf713882::landing_region_94c53aa4a6d7,"Bowser, BC, Canada <-> Vancouver, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::whaletown-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",whaletown-bc-canada,"Whaletown, BC, Canada",landing_region_4da2bf713882::landing_region_8f0601374e44,"Bowser, BC, Canada <-> Whaletown, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::williams-beach-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",williams-beach-bc-canada,"Williams Beach, BC, Canada",landing_region_10ed1e7f3a53::landing_region_4da2bf713882,"Comox, BC, Canada <-> Bowser, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::winter-harbour-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",winter-harbour-bc-canada,"Winter Harbour, BC, Canada",landing_region_4da2bf713882::landing_region_649fb65d8e50,"Bowser, BC, Canada <-> Quatsino, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::wuikinuxv-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",wuikinuxv-bc-canada,"Wuikinuxv, BC, Canada",landing_region_4da2bf713882::landing_region_8cf800cc8073,"Bowser, BC, Canada <-> Duncanby, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::yuquot-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",yuquot-bc-canada,"Yuquot, BC, Canada",landing_region_4da2bf713882::landing_region_6ab1017fdc2f,"Bowser, BC, Canada <-> Gold River, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denman-island-bc-canada::zeballos-bc-canada,denman-island-bc-canada,"Denman Island, BC, Canada",zeballos-bc-canada,"Zeballos, BC, Canada",landing_region_4da2bf713882::landing_region_873dfa13253a,"Bowser, BC, Canada <-> Zeballos, BC, Canada",inter_region,1,"[""connected-coast""]","[""Connected Coast""]",False,0
denpasar-indonesia::gianyar-indonesia,denpasar-indonesia,"Denpasar, Indonesia",gianyar-indonesia,"Gianyar, Indonesia",landing_region_9e102cfed296::landing_region_9e102cfed296,"Padang Galak, Indonesia intra-region",intra_landing_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::ketapang-indonesia,denpasar-indonesia,"Denpasar, Indonesia",ketapang-indonesia,"Ketapang, Indonesia",landing_region_2299790497eb::landing_region_9e102cfed296,"Ketapang, Indonesia <-> Padang Galak, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::mataram-indonesia,denpasar-indonesia,"Denpasar, Indonesia",mataram-indonesia,"Mataram, Indonesia",landing_region_8b50d5cb7b72::landing_region_9e102cfed296,"Senggigi, Indonesia <-> Padang Galak, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::pankalan-indonesia,denpasar-indonesia,"Denpasar, Indonesia",pankalan-indonesia,"Pankalan, Indonesia",landing_region_9d81852a5697::landing_region_9e102cfed296,"Pankalan, Indonesia <-> Padang Galak, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::pontianak-indonesia,denpasar-indonesia,"Denpasar, Indonesia",pontianak-indonesia,"Pontianak, Indonesia",landing_region_20359afe5fc5::landing_region_9e102cfed296,"Sungai Kakap, Indonesia <-> Padang Galak, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::sangata-indonesia,denpasar-indonesia,"Denpasar, Indonesia",sangata-indonesia,"Sangata, Indonesia",landing_region_9e102cfed296::landing_region_fbcad56732a5,"Padang Galak, Indonesia <-> Sangata, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
denpasar-indonesia::toweli-indonesia,denpasar-indonesia,"Denpasar, Indonesia",toweli-indonesia,"Toweli, Indonesia",landing_region_785e9ae4e1ba::landing_region_9e102cfed296,"Toweli, Indonesia <-> Padang Galak, Indonesia",inter_region,1,"[""jaka2ladema""]","[""JaKa2LaDeMa""]",False,0
derna-libya::misuratah-libya,derna-libya,"Derna, Libya",misuratah-libya,"Misuratah, Libya",landing_region_60e5522510f3::landing_region_ead434d46981,"Misuratah, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::ras-lanuf-libya,derna-libya,"Derna, Libya",ras-lanuf-libya,"Ras Lanuf, Libya",landing_region_2ea2da3028b0::landing_region_ead434d46981,"Ras Lanuf, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::sirte-libya,derna-libya,"Derna, Libya",sirte-libya,"Sirte, Libya",landing_region_5789e2c8b370::landing_region_ead434d46981,"Sirte, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::tobruk-libya,derna-libya,"Derna, Libya",tobruk-libya,"Tobruk, Libya",landing_region_3d1043917494::landing_region_ead434d46981,"Tobruk, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::tolmeta-libya,derna-libya,"Derna, Libya",tolmeta-libya,"Tolmeta, Libya",landing_region_5cfa3618b4f2::landing_region_ead434d46981,"Tolmeta, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::tripoli-libya,derna-libya,"Derna, Libya",tripoli-libya,"Tripoli, Libya",landing_region_0154ac1fee30::landing_region_ead434d46981,"Tripoli, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::zawia-libya,derna-libya,"Derna, Libya",zawia-libya,"Zawia, Libya",landing_region_dc15af064668::landing_region_ead434d46981,"Zuwara, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
derna-libya::zuwara-libya,derna-libya,"Derna, Libya",zuwara-libya,"Zuwara, Libya",landing_region_dc15af064668::landing_region_ead434d46981,"Zuwara, Libya <-> Derna, Libya",inter_region,1,"[""lfon-libyan-fiber-optic-network""]","[""LFON (Libyan Fiber Optic Network)""]",False,0
dhangethi-maldives::dhuvaafaru-maldives,dhangethi-maldives,"Dhangethi, Maldives",dhuvaafaru-maldives,"Dhuvaafaru, Maldives",landing_region_5d6e35257aa2::landing_region_c7dfff36e38b,"Dhangethi, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhangethi-maldives::eydhafushi-maldives,dhangethi-maldives,"Dhangethi, Maldives",eydhafushi-maldives,"Eydhafushi, Maldives",landing_region_5d6e35257aa2::landing_region_7ab574d80097,"Dhangethi, Maldives <-> Eydhafushi, Maldives",inter_region,2,"[""dhiraagu-cable-network"", ""domestic-submarine-cable-of-maldives-dscom""]","[""Dhiraagu Cable Network"", ""Domestic Submarine Cable of Maldives (DSCoM)""]",True,1
dhangethi-maldives::fuvahmulah-maldives,dhangethi-maldives,"Dhangethi, Maldives",fuvahmulah-maldives,"Fuvahmulah, Maldives",landing_region_5d6e35257aa2::landing_region_f385b12c9998,"Dhangethi, Maldives <-> Fuvahmulah, Maldives",inter_region,1,"[""dhiraagu-cable-network""]","[""Dhiraagu Cable Network""]",False,0
dhangethi-maldives::gahdhoo-maldives,dhangethi-maldives,"Dhangethi, Maldives",gahdhoo-maldives,"Gahdhoo, Maldives",landing_region_460056ab6568::landing_region_5d6e35257aa2,"Gahdhoo, Maldives <-> Dhangethi, Maldives",inter_region,1,"[""dhiraagu-cable-network""]","[""Dhiraagu Cable Network""]",False,0
dhangethi-maldives::gan-maldives,dhangethi-maldives,"Dhangethi, Maldives",gan-maldives,"Gan, Maldives",landing_region_5d6e35257aa2::landing_region_89170e77967a,"Dhangethi, Maldives <-> Gan, Maldives",inter_region,1,"[""dhiraagu-cable-network""]","[""Dhiraagu Cable Network""]",False,0
dhangethi-maldives::hithadhoo-maldives,dhangethi-maldives,"Dhangethi, Maldives",hithadhoo-maldives,"Hithadhoo, Maldives",landing_region_39f1629dcefb::landing_region_5d6e35257aa2,"Hithadhoo, Maldives <-> Dhangethi, Maldives",inter_region,1,"[""dhiraagu-cable-network""]","[""Dhiraagu Cable Network""]",False,0
dhangethi-maldives::hulhumale-maldives,dhangethi-maldives,"Dhangethi, Maldives",hulhumale-maldives,"Hulhumale, Maldives",landing_region_3e5f0fe5028c::landing_region_5d6e35257aa2,"Male, Maldives <-> Dhangethi, Maldives",inter_region,2,"[""dhiraagu-cable-network"", ""domestic-submarine-cable-of-maldives-dscom""]","[""Dhiraagu Cable Network"", ""Domestic Submarine Cable of Maldives (DSCoM)""]",True,1
dhangethi-maldives::kudahuvadhoo-maldives,dhangethi-maldives,"Dhangethi, Maldives",kudahuvadhoo-maldives,"Kudahuvadhoo, Maldives",landing_region_5d6e35257aa2::landing_region_da5fa0999cb1,"Dhangethi, Maldives <-> Kudahuvadhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhangethi-maldives::kulhudhufushi-maldives,dhangethi-maldives,"Dhangethi, Maldives",kulhudhufushi-maldives,"Kulhudhufushi, Maldives",landing_region_5d6e35257aa2::landing_region_64413f464273,"Dhangethi, Maldives <-> Kulhudhufushi, Maldives",inter_region,1,"[""dhiraagu-cable-network""]","[""Dhiraagu Cable Network""]",False,0
dhangethi-maldives::maafushi-maldives,dhangethi-maldives,"Dhangethi, Maldives",maafushi-maldives,"Maafushi, Maldives",landing_region_3e5f0fe5028c::landing_region_5d6e35257aa2,"Male, Maldives <-> Dhangethi, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhangethi-maldives::maamigili-maldives,dhangethi-maldives,"Dhangethi, Maldives",maamigili-maldives,"Maamigili, Maldives",landing_region_5d6e35257aa2::landing_region_5d6e35257aa2,"Dhangethi, Maldives intra-region",intra_landing_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhangethi-maldives::velidhoo-maldives,dhangethi-maldives,"Dhangethi, Maldives",velidhoo-maldives,"Velidhoo, Maldives",landing_region_5d6e35257aa2::landing_region_c7dfff36e38b,"Dhangethi, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::eydhafushi-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",eydhafushi-maldives,"Eydhafushi, Maldives",landing_region_7ab574d80097::landing_region_c7dfff36e38b,"Eydhafushi, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::hulhumale-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",hulhumale-maldives,"Hulhumale, Maldives",landing_region_3e5f0fe5028c::landing_region_c7dfff36e38b,"Male, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::kudahuvadhoo-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",kudahuvadhoo-maldives,"Kudahuvadhoo, Maldives",landing_region_c7dfff36e38b::landing_region_da5fa0999cb1,"Velidhoo, Maldives <-> Kudahuvadhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::maafushi-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",maafushi-maldives,"Maafushi, Maldives",landing_region_3e5f0fe5028c::landing_region_c7dfff36e38b,"Male, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::maamigili-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",maamigili-maldives,"Maamigili, Maldives",landing_region_5d6e35257aa2::landing_region_c7dfff36e38b,"Dhangethi, Maldives <-> Velidhoo, Maldives",inter_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
dhuvaafaru-maldives::velidhoo-maldives,dhuvaafaru-maldives,"Dhuvaafaru, Maldives",velidhoo-maldives,"Velidhoo, Maldives",landing_region_c7dfff36e38b::landing_region_c7dfff36e38b,"Velidhoo, Maldives intra-region",intra_landing_region,1,"[""domestic-submarine-cable-of-maldives-dscom""]","[""Domestic Submarine Cable of Maldives (DSCoM)""]",False,0
diba-oman::jask-iran,diba-oman,"Diba, Oman",jask-iran,"Jask, Iran",landing_region_39094e4c251d::landing_region_e61c4e708e4a,"Jask, Iran <-> Diba, Oman",inter_region,1,"[""omranepeg""]","[""OMRAN/EPEG""]",False,0
diba-oman::khasab-oman,diba-oman,"Diba, Oman",khasab-oman,"Khasab, Oman",landing_region_ccdaee0b9e47::landing_region_e61c4e708e4a,"Khasab, Oman <-> Diba, Oman",inter_region,1,"[""omranepeg""]","[""OMRAN/EPEG""]",False,0
dickenson-bay-antigua-and-barbuda::gustavia-saint-barthlemy,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",gustavia-saint-barthlemy,"Gustavia, Saint Barthélemy",landing_region_56b1e3c6dc7d::landing_region_b221e27b3993,"Dickenson Bay, Antigua and Barbuda <-> Philipsburg, Sint Maarten",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::kingstown-saint-vincent-and-the-grenadines,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",kingstown-saint-vincent-and-the-grenadines,"Kingstown, Saint Vincent and the Grenadines",landing_region_56b1e3c6dc7d::landing_region_588e014b726d,"Dickenson Bay, Antigua and Barbuda <-> Kingstown, Saint Vincent and the Grenadines",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::le-lamentin-martinique,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",le-lamentin-martinique,"Le Lamentin, Martinique",landing_region_47af17c54e44::landing_region_56b1e3c6dc7d,"Schoelcher, Martinique <-> Dickenson Bay, Antigua and Barbuda",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::needhams-point-barbados,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",needhams-point-barbados,"Needham’s Point, Barbados",landing_region_1f353b6f915d::landing_region_56b1e3c6dc7d,"Needham’s Point, Barbados <-> Dickenson Bay, Antigua and Barbuda",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::point-salines-grenada,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",point-salines-grenada,"Point Salines, Grenada",landing_region_48aec3674c25::landing_region_56b1e3c6dc7d,"Conference, Grenada <-> Dickenson Bay, Antigua and Barbuda",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::rodney-bay-saint-lucia,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",rodney-bay-saint-lucia,"Rodney Bay, Saint Lucia",landing_region_56b1e3c6dc7d::landing_region_c92fc361db9a,"Dickenson Bay, Antigua and Barbuda <-> Rodney Bay, Saint Lucia",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::san-juan-pr-united-states,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",san-juan-pr-united-states,"San Juan, PR, United States",landing_region_56b1e3c6dc7d::landing_region_822747b0ce7e,"Dickenson Bay, Antigua and Barbuda <-> Miramar, PR, United States",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::st-croix-virgin-islands-virgin-islands-u-s-,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",st-croix-virgin-islands-virgin-islands-u-s-,"St. Croix, Virgin Islands, Virgin Islands (U.S.)",landing_region_56b1e3c6dc7d::landing_region_fd5565d28cce,"Dickenson Bay, Antigua and Barbuda <-> St. Croix, Virgin Islands, Virgin Islands (U.S.)",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
dickenson-bay-antigua-and-barbuda::st-louis-saint-martin,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",st-louis-saint-martin,"St. Louis, Saint Martin",landing_region_56b1e3c6dc7d::landing_region_b221e27b3993,"Dickenson Bay, Antigua and Barbuda <-> Philipsburg, Sint Maarten",inter_region,1,"[""southern-caribbean-fiber""]","[""Southern Caribbean Fiber""]",False,0
diego-garcia-british-indian-ocean-territory::perth-wa-australia,diego-garcia-british-indian-ocean-territory,"Diego Garcia, British Indian Ocean Territory",perth-wa-australia,"Perth, WA, Australia",landing_region_3996aeca3c5e::landing_region_d78988c84482,"Perth, WA, Australia <-> Diego Garcia, British Indian Ocean Territory",inter_region,1,"[""oman-australia-cable-oac""]","[""Oman Australia Cable (OAC)""]",False,0
