landing_region_id,landing_region_label,landing_station_count,region_diameter_km,configured_maximum_diameter_km,diameter_within_configured_maximum,configured_radius_km,diameter_within_configured_radius,region_assignment_methods,landing_station_ids
landing_region_dffdb65405f5,"Tarrafal de Santiago, Cape Verde",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tarrafal-de-santiago-cape-verde""]"
landing_region_e0e5e838eb99,"Tagbilaran, Philippines",2,7.04350662144614,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""baclayon-philippines"", ""tagbilaran-philippines""]"
landing_region_e1159fd6bf12,"Sainte-Anne-des-Monts, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sainte-anne-des-monts-qc-canada""]"
landing_region_e11729ab286a,"Tuckerton, NJ, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tuckerton-nj-united-states""]"
landing_region_e151c65a30d3,"Savona, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""savona-italy""]"
landing_region_e181633d921e,"Scarinish, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""scarinish-united-kingdom""]"
landing_region_e1a31f9e54e6,"Pevensey Bay, United Kingdom",2,22.700388563031627,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""newhaven-united-kingdom"", ""pevensey-bay-united-kingdom""]"
landing_region_e1ac6ae1eea8,"Oskarshamn, Sweden",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""oskarshamn-sweden""]"
landing_region_e1c78a0dd84d,"Banff, United Kingdom",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""banff-united-kingdom""]"
landing_region_e1d436f56ec5,"Trivandrum, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""trivandrum-india""]"
landing_region_e1d6f24bf7a6,"Morrojable, Canary Islands, Spain",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""morrojable-canary-islands-spain""]"
landing_region_e1dcfc98d377,"Port Hedland, WA, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""port-hedland-wa-australia""]"
landing_region_e1efa4ce1441,"Sumgait, Azerbaijan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sumgait-azerbaijan""]"
landing_region_e1fca807130d,"San Jose, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""san-jose-philippines""]"
landing_region_e2b0cd002b0c,"Tuborg, Denmark",2,11.666057670551101,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""brondby-denmark"", ""tuborg-denmark""]"
landing_region_e2bda68c9220,"Mersing, Malaysia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""mersing-malaysia""]"
landing_region_e2e4321a1f49,"Evie, United Kingdom",4,18.856746078183416,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aikerness-bay-united-kingdom"", ""evie-united-kingdom"", ""skaill-united-kingdom"", ""westness-united-kingdom""]"
landing_region_e2f1add552f3,"Kołobrzeg, Poland",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""koobrzeg-poland""]"
landing_region_e3541d965543,"Sharm el-Sheikh, Egypt",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sharm-el-sheikh-egypt""]"
landing_region_e3550a379d70,"Parintins, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""parintins-brazil""]"
landing_region_e371f2a53624,"Akulivik, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""akulivik-qc-canada""]"
landing_region_e37b074be8a2,"Weno, Chuuk, Micronesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""weno-chuuk-micronesia""]"
landing_region_e37b4802fd4f,"Suez, Egypt",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""suez-egypt""]"
landing_region_e3b4c21d0b66,"Takeshima, Japan",2,12.401724673202075,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""iojima-japan"", ""takeshima-japan""]"
landing_region_e3bb6769193d,"Athens, Greece",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""athens-greece""]"
landing_region_e3ef1bd7d4de,"Brekstad, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""brekstad-norway""]"
landing_region_e418c9442de8,"Vaitape, French Polynesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""vaitape-french-polynesia""]"
landing_region_e46d51d24595,"Tartous, Syria",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tartous-syria""]"
landing_region_e48d1b1fe9a9,"Tatilek, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tatilek-ak-united-states""]"
landing_region_e4cd9b5fb46d,"Paramaribo, Suriname",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""paramaribo-suriname""]"
landing_region_e4d9498b333f,"Point Hope, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""point-hope-ak-united-states""]"
landing_region_e4f36279958f,"Nacala, Mozambique",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nacala-mozambique""]"
landing_region_e4f8f950c527,"Xiepu, China",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""xiepu-china""]"
landing_region_e57172579fa9,"Hahajima, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hahajima-japan""]"
landing_region_e61c4e708e4a,"Diba, Oman",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""diba-oman""]"
landing_region_e622b884b9e6,"Rødvig, Denmark",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rdvig-denmark""]"
landing_region_e66341710456,"Ardnacross, United Kingdom",3,24.059689786487677,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ardnacross-united-kingdom"", ""blackwaterfoot-united-kingdom"", ""glenbarr-united-kingdom""]"
landing_region_e6a3ec02a95a,"Humaitá, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""humait-brazil""]"
landing_region_e6b9eeb51721,"Nouadhibou, Mauritania",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nouadhibou-mauritania""]"
landing_region_e76433170247,"Vanimo, Papua New Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""vanimo-papua-new-guinea""]"
landing_region_e7752fc032df,"Salvador, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""salvador-brazil""]"
landing_region_e78a64df321a,"Gianyar, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gianyar-indonesia""]"
landing_region_e871d8d12bd1,"Malabo, Equatorial Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""malabo-equatorial-guinea""]"
landing_region_e876f056a303,"Sitia, Greece",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sitia-greece""]"
landing_region_e894f8f8667d,"Aracajú, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""aracaj-brazil""]"
landing_region_e8ba07ae52d6,"West Palm Beach, FL, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""west-palm-beach-fl-united-states""]"
landing_region_e8e4347e2e30,"Whitehead, United Kingdom",4,29.54478849867475,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""carrickfergus-united-kingdom"", ""donaghadee-united-kingdom"", ""larne-united-kingdom"", ""whitehead-united-kingdom""]"
landing_region_e9046b0f336c,"Petersburg, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""petersburg-ak-united-states""]"
landing_region_e975d8fe178c,"La Paz, Mexico",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""la-paz-mexico""]"
landing_region_e9a4eab3ab1c,"Karimun, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""karimun-indonesia""]"
landing_region_ea21c9a3a42e,"San Sebastian de la Gomera, Canary Islands, Spain",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""san-sebastian-de-la-gomera-canary-islands-spain""]"
landing_region_ea2bcaebcea6,"Pointe-au-Père, QC, Canada",2,23.45702850646016,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""bic-qc-canada"", ""pointe-au-pre-qc-canada""]"
landing_region_ea95a060fc6f,"San Diego, CA, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""san-diego-ca-united-states""]"
landing_region_ea98b74befe5,"Isola delle Femmine, Italy",2,12.317085338064444,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""isola-delle-femmine-italy"", ""palermo-italy""]"
landing_region_eac67e0aefd8,"Palm Coast, FL, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""palm-coast-fl-united-states""]"
landing_region_ead434d46981,"Derna, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""derna-libya""]"
landing_region_eadb52171df3,"Itō, Japan",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""it-japan""]"
landing_region_eaee2940b79c,"Manado, Indonesia",2,28.05001950376939,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kauditan-indonesia"", ""manado-indonesia""]"
landing_region_eafae7e49872,"Tolu, Colombia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tolu-colombia""]"
landing_region_eafe62fe4902,"Annobon, Equatorial Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""annobon-equatorial-guinea""]"
landing_region_eafefa1c1ea4,"Amanzimtoti, South Africa",2,4.499397699785798,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""amanzimtoti-south-africa"", ""umbogintwini-south-africa""]"
landing_region_eb1af2f1828c,"Sassari, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""sassari-italy""]"
landing_region_eb334d341a4f,"Punta del Este, Uruguay",2,7.370851383588826,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""maldonado-uruguay"", ""punta-del-este-uruguay""]"
landing_region_eb61b6e22c2d,"Inverloch, VIC, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""inverloch-vic-australia""]"
landing_region_ebc81220cfb6,"Geoje, South Korea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""geoje-south-korea""]"
landing_region_ebe0b6ca477b,"Tuticorine, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tuticorine-india""]"
landing_region_ec08d714ad46,"Duba, Saudi Arabia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""duba-saudi-arabia""]"
landing_region_ec221be92b18,"Wainwright, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""wainwright-ak-united-states""]"
landing_region_ecc84046538d,"Cape Jervis, SA, Australia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cape-jervis-sa-australia""]"
landing_region_ece1fd49771e,"Røst, Norway",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rst-norway""]"
landing_region_ed097d9186c3,"Zawia, Libya",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""zawia-libya""]"
landing_region_ed17a33de095,"Gaeta, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gaeta-italy""]"
landing_region_ed34ae44f147,"Atafona, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""atafona-brazil""]"
landing_region_ed3696fdd10b,"Echo Bay, BC, Canada",3,16.733101227531392,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""echo-bay-bc-canada"", ""kwikwasutinuxw-haxwamis-bc-canada"", ""shawl-bay-bc-canada""]"
landing_region_ee6c8ae5f2b5,"Liepaja, Latvia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""liepaja-latvia""]"
landing_region_ee885b303cd2,"Kerema, Papua New Guinea",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kerema-papua-new-guinea""]"
landing_region_ef18f60e8ea4,"Dawu, Taiwan",2,25.524990576195393,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dawu-taiwan"", ""fangshan-taiwan""]"
landing_region_ef330a424206,"Puerto Lempira, Honduras",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""puerto-lempira-honduras""]"
landing_region_ef6197985686,"St. John’s, Antigua and Barbuda",3,15.786632214631748,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""dickenson-bay-antigua-and-barbuda"", ""morris-bay-antigua-and-barbuda"", ""st-johns-antigua-and-barbuda""]"
landing_region_ef6d65a042ec,"Naples, FL, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""naples-fl-united-states""]"
landing_region_ef749c24fbd2,"Broadstairs, United Kingdom",3,2.4340563510771913,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""broadstairs-united-kingdom"", ""dumpton-gap-united-kingdom"", ""joss-bay-united-kingdom""]"
landing_region_efe8fafdb4cd,"Cayenne, French Guiana",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cayenne-french-guiana""]"
landing_region_eff646214c8f,"Winterton-on-Sea, United Kingdom",2,27.221425034045108,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""lowestoft-united-kingdom"", ""winterton-on-sea-united-kingdom""]"
landing_region_f0235d0e24c3,"Tual, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tual-indonesia""]"
landing_region_f04faf9d1433,"Matthew Town, Bahamas",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""matthew-town-bahamas""]"
landing_region_f0d3556db31a,"La Serena, Chile",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""la-serena-chile""]"
landing_region_f0fcc8f46a25,"Crotone, Italy",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""crotone-italy""]"
landing_region_f0ff9789c5ea,"Al-Kheesa, Qatar",3,27.991985811751913,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""al-daayen-qatar"", ""al-kheesa-qatar"", ""doha-qatar""]"
landing_region_f10ffd8b43bf,"Lochmaddy, United Kingdom",2,27.17302959443677,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""holmar-united-kingdom"", ""lochmaddy-united-kingdom""]"
landing_region_f13c277d6b5f,"Nukunonu, Tokelau",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nukunonu-tokelau""]"
landing_region_f14651c12208,"Autazes, Brazil",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""autazes-brazil""]"
landing_region_f159b54a8504,"Visby, Sweden",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""visby-sweden""]"
landing_region_f19930a65e2c,"Sandwick, United Kingdom",3,15.133813844124123,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""maywick-united-kingdom"", ""sandwick-united-kingdom"", ""sumburgh-united-kingdom""]"
landing_region_f1a119acc6cf,"Port-Cros, France",5,23.280615931175532,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""hliopolis-france"", ""la-tour-fondue-france"", ""le-lavandou-france"", ""porquerolles-france"", ""port-cros-france""]"
landing_region_f1c2cfe5ce94,"Tarakan, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tarakan-indonesia""]"
landing_region_f1cf3d89b00f,"Pinamalayan, Philippines",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""pinamalayan-philippines""]"
landing_region_f210bda2fc17,"Melonguane, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""melonguane-indonesia""]"
landing_region_f220a2e59a54,"Zelenogradsk, Russia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""zelenogradsk-russia""]"
landing_region_f25f62ad46f6,"Kitaibaraki, Japan",2,10.284056198099849,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""kitaibaraki-japan"", ""takahagi-japan""]"
landing_region_f2962236117d,"Digha, India",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""digha-india""]"
landing_region_f2f35115313f,"Quatsino, BC, Canada",3,20.312871258005885,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""coal-harbour-bc-canada"", ""port-alice-bc-canada"", ""quatsino-bc-canada""]"
landing_region_f2fd1754176a,"Sardina, Canary Islands, Spain",3,25.663129666105544,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""alta-vista-canary-islands-spain"", ""sardina-canary-islands-spain"", ""tinocas-canary-islands-spain""]"
landing_region_f33090c28ae0,"Golfo Aranci, Italy",2,13.325532404863145,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""golfo-aranci-italy"", ""olbia-italy""]"
landing_region_f33e10bad26e,"Rayong, Thailand",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""rayong-thailand""]"
landing_region_f38506fe0700,"Gurnard, United Kingdom",4,19.78704145446274,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""gurnard-united-kingdom"", ""lepe-united-kingdom"", ""portsmouth-united-kingdom"", ""ryde-united-kingdom""]"
landing_region_f385b12c9998,"Fuvahmulah, Maldives",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""fuvahmulah-maldives""]"
landing_region_f3d44500077e,"Tarrafal de São Nicolau, Cape Verde",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tarrafal-de-so-nicolau-cape-verde""]"
landing_region_f4011a851fe0,"Östhammar, Sweden",2,27.674991408494254,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""nothamnsbacken-sweden"", ""sthammar-sweden""]"
landing_region_f41a83b9b5b3,"Cordova Bay, BC, Canada",2,10.628798350226278,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cordova-bay-bc-canada"", ""esquimalt-bc-canada""]"
landing_region_f41bd101433f,"Tasiujaq, QC, Canada",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""tasiujaq-qc-canada""]"
landing_region_f4875e5ca011,"L’Île-Rousse, France",2,17.010430001974452,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""calvi-france"", ""lle-rousse-france""]"
landing_region_f4b18bf0618d,"Ibiza, Spain",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ibiza-spain""]"
landing_region_f4c4482b7c94,"Ketchikan, AK, United States",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""ketchikan-ak-united-states""]"
landing_region_f4fe0a11d2d7,"Pacific City, OR, United States",3,9.486384292102287,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""cloverdale-or-united-states"", ""pacific-city-or-united-states"", ""winema-or-united-states""]"
landing_region_f52e46805bb2,"Namlea, Indonesia",1,0.0,30.0,True,30.0,True,"[""diameter_limited_complete_link_greedy""]","[""namlea-indonesia""]"
